id,t,patientAMKA,doctorAMKA,diagnosis
8856,2017-02-08 08:07:13,3548304480923183,374622986283793,
8858,2017-02-08 08:23:48,30340735497103,374622986283793,S82871E
8859,2017-02-08 08:24:01,3538720135832820,30417115040586,S83134A
8860,2017-02-08 08:26:18,3534558262248962,5100138761745641,S1121XS
8861,2017-02-08 08:37:50,4474151875160129,3537844417030308,
8862,2017-02-08 08:46:51,3559278336177499,3528546887247160,
8863,2017-02-08 08:50:21,3546530524009975,3538166810727911,W932XXD
8864,2017-02-08 08:58:36,3551606512144107,5602233538436732,S56493
8867,2017-02-08 09:07:35,560223098045681523,3565165312704283,
8868,2017-02-08 09:16:30,3589645973386027,6331101528239306450,
8869,2017-02-08 09:39:19,3580991459535060,3549504964126885,
8870,2017-02-08 09:40:57,3559368073357915,30400751029246,M3504
8872,2017-02-08 09:59:16,5100140125908295,6042728556976184,M84454G
8873,2017-02-08 10:05:47,3564403847487400,4986101036974,
8874,2017-02-08 10:13:48,6767956379003166,3538166810727911,
8876,2017-02-08 10:21:49,6304956959874739,3533987886801784,
8877,2017-02-08 10:25:04,3583458531682572,374288783393498,
8878,2017-02-08 10:37:51,3551271190667638,374622986283793,
8879,2017-02-08 10:38:20,3569680519706036,4986101036974,
8880,2017-02-08 10:39:55,3585406502284363,374622986283793,S83134A
8882,2017-02-08 10:48:30,3589991157426837,3538166810727911,
8883,2017-02-08 10:55:22,3580351532708780,5100177349948590,
8885,2017-02-08 11:07:35,4911107579083984,3549504964126885,
8886,2017-02-08 11:08:18,4905276630746778,3537844417030308,
8887,2017-02-08 11:27:36,561032065502418532,6042728556976184,L230
8888,2017-02-08 11:39:19,3566986469704647,6331101528239306450,W1841
8889,2017-02-08 11:42:49,5002352511322069,3549504964126885,
8890,2017-02-08 11:43:33,3551132462049444,374288783393498,K449
8892,2017-02-08 11:52:07,6767904549088444,3549504964126885,
8893,2017-02-08 11:54:16,3529692752213637,3565872852409203,S82032C
8894,2017-02-08 12:02:38,4026874826379778,374622986283793,S52282F
8895,2017-02-08 12:10:38,6378158596438652,374288783393498,
8898,2017-02-08 12:24:01,5121759631476318,5602233538436732,
8900,2017-02-08 12:37:54,4936781321804920,3537859511007622,
8901,2017-02-08 12:46:06,5610210176587687,3565872852409203,S82032C
8902,2017-02-08 12:47:33,560223098730856794,3565872852409203,
8903,2017-02-08 12:50:50,5319072946499435,5100138761745641,
8904,2017-02-08 12:58:10,3582675261153497,4913457862323862,M1A079
8905,2017-02-08 13:02:46,4175006151620943,4844890553480605,T81516S
8906,2017-02-08 13:22:44,6374558263903777,5602233538436732,
8907,2017-02-08 13:24:24,3533499188700037,4913781114412342,O2491
8910,2017-02-08 13:47:44,337941374574274,3531589109644678,W1841
8911,2017-02-08 14:09:52,5475235715910391,374288783393498,M84454G
8912,2017-02-08 14:12:25,67099315836359631,5602233538436732,M1A079
8913,2017-02-08 14:17:43,3550090882905887,3549504964126885,S82871E
8915,2017-02-08 14:28:36,56022121291693505,36756544512499,S82399F
8916,2017-02-08 14:33:08,3559293232705384,4913457862323862,
8917,2017-02-08 14:37:32,50380397023333870,372301064587696,W1841
8918,2017-02-08 14:44:52,3531711818737250,3565872852409203,M84454G
8921,2017-02-08 15:01:18,6370096883255470,3533987886801784,S52282F
8922,2017-02-08 15:03:19,3579867798465156,5100138761745641,W932XXD
8923,2017-02-08 15:14:23,36128418883440,374622986283793,
8924,2017-02-08 15:16:12,3549119682958798,5100177349948590,
8926,2017-02-08 15:21:43,5108754918350101,3528546887247160,M84454G
8927,2017-02-08 15:26:07,3547483438882674,201976947992697,H159
8928,2017-02-08 15:40:16,3581339435042307,201976947992697,S62643S
8929,2017-02-08 15:57:02,676162863525719334,3538166810727911,M84454G
8930,2017-02-08 16:12:59,3572723654780377,5100138761745641,S56493
8931,2017-02-08 16:17:40,372301478092796,63048034991073397,
8932,2017-02-08 16:23:57,4844125933366236,30400751029246,
8933,2017-02-08 16:24:11,5105174159140017,63048034991073397,
8934,2017-02-08 16:28:04,5602257922971293,3565165312704283,
8938,2017-02-08 16:58:36,201441225829244,3565165312704283,M84454G
8939,2017-02-08 17:00:54,201951033865891,372301064587696,V1900
8942,2017-02-08 17:09:48,5157166767656241,3538166810727911,
8943,2017-02-08 17:21:11,4041595133935,374288783393498,
8944,2017-02-08 17:28:43,5602245785245335,30417115040586,W932XXD
8946,2017-02-08 17:34:51,6709170882200779,4844890553480605,
8947,2017-02-08 17:46:27,5602250828047185,3528546887247160,M1A079
8948,2017-02-08 17:59:32,6706453446740446,374622986283793,S62643S
8949,2017-02-08 18:06:55,3584777075588336,372301064587696,
8950,2017-02-08 18:17:25,5610557783477326,5100138761745641,
8952,2017-02-08 18:21:31,5610179968571680,3565872852409203,O2491
8953,2017-02-08 18:34:17,4175002793014041,3565165312704283,
8954,2017-02-08 18:43:01,201849497446820,6331101528239306450,L230
8955,2017-02-08 18:51:02,5100145798892023,5100138761745641,S56493
8956,2017-02-08 19:08:22,3560787666123458,201976947992697,K449
8958,2017-02-08 19:27:43,3541289851531151,374288783393498,W932XXD
8959,2017-02-08 19:30:08,5602249675403558,30400751029246,S83134A
8960,2017-02-08 19:31:56,3545408737486960,3565165312704283,
8961,2017-02-08 19:41:25,374283853795888,30417115040586,
8963,2017-02-08 19:56:16,67610173528063981,3537859511007622,S52282F
8967,2017-02-08 20:05:26,3551041877746116,3533987886801784,W932XXD
8969,2017-02-08 20:17:33,3549982510308803,63048034991073397,
8970,2017-02-08 20:19:18,5602259627769501,374622986283793,
8971,2017-02-08 20:25:11,6767054513908449072,30400751029246,W932XXD
8972,2017-02-08 20:36:34,3585310245577333,4844890553480605,
8973,2017-02-08 20:38:13,3568345415910816,6304745877947815701,
8974,2017-02-08 20:51:10,5602221346393328,6331101528239306450,S6699
8975,2017-02-08 20:51:16,5521998986816902,3565165312704283,L02225
8976,2017-02-08 21:00:44,3548950820137239,3533987886801784,L230
8978,2017-02-08 21:09:36,3541841273150307,6331101528239306450,S6980XS
8979,2017-02-08 21:09:46,3529692752213637,3528546887247160,
8980,2017-02-08 21:14:35,3548260370809124,63048034991073397,S56493
8981,2017-02-08 21:19:07,502040037202729819,201976947992697,Y36040
8982,2017-02-08 21:20:00,4041373108257,5100177349948590,
8983,2017-02-08 21:33:31,3545123097748087,3549504964126885,Y36040
8984,2017-02-08 21:33:55,3572776720998761,4913781114412342,
8985,2017-02-08 21:45:33,3581992744715953,3549504964126885,V1900
8988,2017-02-08 21:54:32,3585470822034296,6304745877947815701,
8989,2017-02-08 22:01:46,6304679711594111801,3538166810727911,H52532
8990,2017-02-08 22:07:12,3586307866255123,4986101036974,M1A079
8991,2017-02-08 22:09:38,5893038225330800097,5602233538436732,S52613B
8992,2017-02-08 22:11:32,5610909258634941,4913781114412342,S82032C
8993,2017-02-08 22:11:39,30347587438093,6304745877947815701,
8994,2017-02-08 22:19:02,67610173528063981,6304161666376116,T81516S
8995,2017-02-08 22:20:46,4629069465708,3538166810727911,L230
8996,2017-02-08 22:27:01,5010120072484713,374622986283793,
8998,2017-02-08 22:39:20,5602220309420706,6042728556976184,V1900
8999,2017-02-08 22:52:07,376795164613185,63048034991073397,W1841
9000,2017-02-08 22:54:19,3549450688022374,372301064587696,V1900
9001,2017-02-08 22:54:35,5610081564724897,372301064587696,
9002,2017-02-08 23:03:34,3538667687465709,3565165312704283,
9003,2017-02-08 23:05:45,3533267264448734,3549504964126885,S82871E
9004,2017-02-08 23:12:39,3564113919384530,4844890553480605,
9006,2017-02-08 23:19:17,344985107506005,36756544512499,
9007,2017-02-08 23:20:49,6379762040191863,3528546887247160,
9008,2017-02-08 23:23:37,4903105560445311,6331101528239306450,S6699
9010,2017-02-08 23:40:23,4041373108257,6331101528239306450,S82399F
9011,2017-02-08 23:45:37,3532935665193528,5602233538436732,S56493
9013,2017-02-08 23:48:37,372301964842423,374622986283793,
9015,2017-02-09 00:00:25,3551223792391471,372301064587696,M3504
9017,2017-02-09 00:09:14,30396936505102,3531589109644678,
9018,2017-02-09 00:11:13,3577114691906941,5100138761745641,S63281S
9021,2017-02-09 00:29:03,3562581228638972,3528546887247160,S62643S
9023,2017-02-09 00:38:12,5602256656624881908,374283551924806,
9024,2017-02-09 00:50:56,4175005540787389,30400751029246,
9026,2017-02-09 01:10:02,5310099163453026,30417115040586,M3504
9027,2017-02-09 01:17:43,5602244893826219,3537844417030308,
9028,2017-02-09 01:25:02,374283240607416,3538166810727911,
9029,2017-02-09 01:26:07,3551008020406682,3531589109644678,T81516S
9030,2017-02-09 01:30:51,3548720886885249,36756544512499,S63281S
9031,2017-02-09 01:40:55,5571598653743345,5100138761745641,S82871E
9032,2017-02-09 01:45:13,5602238569085019,3565872852409203,L230
9033,2017-02-09 01:51:36,3534608921626999,36756544512499,
9035,2017-02-09 02:02:42,6385889158726818,6304161666376116,S62643S
9036,2017-02-09 02:10:56,3586504969156626,6042728556976184,S52282F
9037,2017-02-09 02:34:20,6767011911221373536,374288783393498,
9038,2017-02-09 02:37:50,3566185366164969,30417115040586,S6699
9039,2017-02-09 02:40:04,5145482797681009,372301064587696,K449
9040,2017-02-09 02:44:01,3533641183570309,633325356325741801,S1121XS
9042,2017-02-09 02:52:57,3556841537075862,3537859511007622,
9043,2017-02-09 02:59:10,3528736829355672,30417115040586,M7501
9044,2017-02-09 03:04:10,5140024974492811,3537859511007622,S63281S
9045,2017-02-09 03:05:31,3577314693647176,374288783393498,Y36040
9046,2017-02-09 03:10:51,201830499158753,5100177349948590,S6699
9047,2017-02-09 03:14:51,5602217136669216,63048034991073397,L02225
9048,2017-02-09 03:17:05,3542573112781740,5100138761745641,S1121XS
9049,2017-02-09 03:19:03,3531810589121809,30417115040586,S52613B
9050,2017-02-09 03:20:25,3529692752213637,3533987886801784,S1121XS
9052,2017-02-09 03:23:30,4629069465708,6304745877947815701,S82032C
9053,2017-02-09 03:23:41,3563753002873757,4913457862323862,S6699
9054,2017-02-09 03:29:20,201876882989627,6304745877947815701,S83134A
9055,2017-02-09 03:29:38,5602238569085019,4913457862323862,
9056,2017-02-09 03:43:26,3554431981273072,5100138761745641,
9058,2017-02-09 04:06:23,3528504955299860,3538166810727911,S82399F
9059,2017-02-09 04:10:30,3543986963386113,6304745877947815701,S63281S
9062,2017-02-09 04:23:58,5108758701390869,30417115040586,Y36040
9064,2017-02-09 04:28:33,6706253316800738585,3537859511007622,
9065,2017-02-09 04:32:38,4017954051553,4913781114412342,
9068,2017-02-09 05:01:25,3587605375358430,372301064587696,S62643S
9070,2017-02-09 05:07:51,374288058566216,372301064587696,
9071,2017-02-09 05:13:46,374622238108194,5100177349948590,
9072,2017-02-09 05:18:35,4017950622407,6331101528239306450,V1900
9073,2017-02-09 05:25:35,344985107506005,6331101528239306450,S82032C
9076,2017-02-09 05:31:50,3534430614788782,3528546887247160,
9077,2017-02-09 05:35:00,3589651246499050,6042728556976184,W9411XS
9078,2017-02-09 05:38:29,3562160967913423,5602233538436732,
9079,2017-02-09 05:50:24,4062963525573800,4844890553480605,
9080,2017-02-09 06:19:02,3542195076161030,3533987886801784,M7501
9083,2017-02-09 06:34:19,3554334661254281,3549504964126885,S63281S
9084,2017-02-09 06:37:29,3568765392252538,3538166810727911,S56493
9086,2017-02-09 06:38:31,6377068029234530,3528546887247160,S2223XB
9091,2017-02-09 07:30:00,5602218365731735,30400751029246,M84454G
9092,2017-02-09 07:32:22,3576267413708580,4913457862323862,M1A079
9093,2017-02-09 07:37:54,503833355827968797,3537844417030308,
9094,2017-02-09 07:38:05,5100143016472181,36756544512499,
9095,2017-02-09 07:42:18,5610210176587687,3531589109644678,
9096,2017-02-09 07:53:07,4405443156715539,30417115040586,S56493
9097,2017-02-09 07:59:44,337941224380575,36756544512499,M7501
9098,2017-02-09 08:03:14,374283342676814,3528546887247160,
9100,2017-02-09 08:18:26,3555822437805690,4913781114412342,
9101,2017-02-09 08:27:30,3573661590523924,633325356325741801,
9102,2017-02-09 08:34:50,6762616892370493,3549504964126885,S83134A
9104,2017-02-09 08:43:28,372301116738040,30417115040586,L230
9106,2017-02-09 08:46:52,3547261302081064,374283551924806,H52532
9107,2017-02-09 09:02:45,3587621897885230,3565872852409203,H159
9108,2017-02-09 09:14:39,3568409435398913,4844890553480605,Y36040
9109,2017-02-09 09:16:23,5602225570946651,3565165312704283,
9110,2017-02-09 09:17:02,3559278336177499,4986101036974,M3504
9114,2017-02-09 09:56:01,3555802133809410,3537859511007622,W1841
9115,2017-02-09 09:58:56,3560787666123458,6304745877947815701,S83134A
9116,2017-02-09 09:59:07,3583156151041158,3549504964126885,L02225
9117,2017-02-09 10:02:05,3537300788274728,3537859511007622,W9411XS
9120,2017-02-09 10:12:05,5602254673355362,201976947992697,T81516S
9121,2017-02-09 10:18:55,5319072946499435,3565165312704283,
9122,2017-02-09 10:28:58,30238364083345,63048034991073397,W9411XS
9124,2017-02-09 10:38:55,3580740532674937,3565872852409203,H159
9125,2017-02-09 10:39:41,3548720886885249,6042728556976184,H52532
9127,2017-02-09 10:42:22,3583933721747641,36756544512499,S63281S
9128,2017-02-09 10:55:32,3541261738019973,3533987886801784,V1900
9129,2017-02-09 11:01:00,3563898918362427,374288783393498,
9130,2017-02-09 11:03:24,5602217136669216,3565165312704283,S56493
9131,2017-02-09 11:03:36,4041595133935,3531589109644678,
9133,2017-02-09 11:14:57,604172824817180,372301064587696,
9136,2017-02-09 11:42:11,5602238569085019,3538166810727911,L02225
9138,2017-02-09 11:56:12,3585470822034296,3565872852409203,
9139,2017-02-09 11:59:27,3560612651492827,30417115040586,S6980XS
9141,2017-02-09 12:10:32,4405698834412318,4844890553480605,S6699
9142,2017-02-09 12:11:32,3561700239542467,6304745877947815701,S52282F
9143,2017-02-09 12:18:45,633110909821425367,30400751029246,T81516S
9145,2017-02-09 12:25:34,6767710174805929108,5100177349948590,S82399F
9149,2017-02-09 13:10:07,4917088622351707,6304745877947815701,
9150,2017-02-09 13:12:20,3558673541664482,5100177349948590,
9151,2017-02-09 13:14:27,5100131674044004,6304745877947815701,
9152,2017-02-09 13:16:21,3562152859902762,3538166810727911,O2491
9153,2017-02-09 13:21:56,3551041877746116,30400751029246,S82399F
9154,2017-02-09 13:35:34,3572707252097094,374288783393498,S2223XB
9156,2017-02-09 13:42:58,3583418161262483,4986101036974,
9157,2017-02-09 14:01:17,5100170896479846,30400751029246,S2223XB
9158,2017-02-09 14:04:34,67617602686149086,36756544512499,S82399F
9159,2017-02-09 14:15:00,3561705755637245,3533987886801784,S56493
9160,2017-02-09 14:17:19,3583619962429359,4986101036974,V1900
9161,2017-02-09 14:20:44,201976486754722,201976947992697,W9411XS
9162,2017-02-09 14:24:10,5214173098905702,3531589109644678,M25262
9163,2017-02-09 14:41:07,6759106255037303318,6042728556976184,
9165,2017-02-09 14:52:17,3566549051239073,201976947992697,S6980XS
9166,2017-02-09 14:52:38,560225165580282971,3565872852409203,S63281S
9167,2017-02-09 14:55:32,6759540059990536,30417115040586,M1A079
9169,2017-02-09 15:06:32,5602233146103583,6304161666376116,
9170,2017-02-09 15:12:43,3583082199618098,4913781114412342,O2491
9171,2017-02-09 15:46:01,5048374309671784,3549504964126885,
9172,2017-02-09 15:52:02,3531950013110349,633325356325741801,
9173,2017-02-09 15:52:14,6334221695988918105,6304745877947815701,L02225
9175,2017-02-09 16:16:16,3533216435678646,3533987886801784,
9176,2017-02-09 16:17:02,5602221346393328,3538166810727911,S56493
9177,2017-02-09 16:22:04,6709593013583796053,374622986283793,W9411XS
9178,2017-02-09 16:25:10,5157166767656241,374622986283793,
9179,2017-02-09 16:51:08,3575393652474477,372301064587696,M84454G
9180,2017-02-09 17:15:52,3576267413708580,6304745877947815701,
9181,2017-02-09 17:46:11,633110909821425367,374622986283793,S6699
9182,2017-02-09 17:53:31,3528736829355672,3537859511007622,
9183,2017-02-09 18:20:46,3567249601622626,3565165312704283,V1900
9184,2017-02-09 18:21:22,6304540170259241,30417115040586,M3504
9185,2017-02-09 18:21:44,3565859378246466,201976947992697,S52613B
9188,2017-02-09 18:32:22,4041373514957046,3533987886801784,
9189,2017-02-09 18:45:51,6331104242391339,6331101528239306450,S52282F
9190,2017-02-09 18:48:07,3586896203030363,4844890553480605,
9191,2017-02-09 18:55:50,3557907049710673,6042728556976184,S82399F
9192,2017-02-09 18:59:34,3565431383487939,5100138761745641,W932XXD
9194,2017-02-09 19:04:15,3585876182978031,3565872852409203,V1900
9195,2017-02-09 19:04:45,6706453446740446,6304161666376116,S6980XS
9197,2017-02-09 19:25:54,3576300625120292,3537844417030308,K449
9198,2017-02-09 19:31:12,3551218149514239,5100138761745641,
9199,2017-02-09 19:43:41,5007662766014459,3531589109644678,M7501
9201,2017-02-09 20:06:30,5002356303319423,5100138761745641,K449
9202,2017-02-09 20:06:37,4026445410484454,3565872852409203,T81516S
9203,2017-02-09 20:23:15,4041595133935,36756544512499,S82871E
9204,2017-02-09 20:28:33,503894975064524122,3533987886801784,S52613B
9205,2017-02-09 20:30:10,3554731801727144,3531589109644678,Y36040
9206,2017-02-09 20:36:45,4917350859351523,5602233538436732,S6699
9207,2017-02-09 20:58:04,3560308459243195,6042728556976184,S82399F
9208,2017-02-09 21:01:16,5602216562565784441,3533987886801784,S52282F
9209,2017-02-09 21:22:56,3573972878258756,633325356325741801,
9210,2017-02-09 21:31:58,30367850459121,5602233538436732,
9211,2017-02-09 21:33:19,6759689231338624921,3565872852409203,
9212,2017-02-09 21:37:06,5602243683994203,5100138761745641,S2223XB
9213,2017-02-09 21:41:05,5341533002807326,374622986283793,S63281S
9215,2017-02-09 21:55:45,6709308003864899979,4986101036974,S83134A
9216,2017-02-09 21:59:37,4911916079353036222,6304161666376116,S52613B
9218,2017-02-09 22:28:15,3548687578986983,3565872852409203,L230
9219,2017-02-09 22:28:17,676388520077252241,3528546887247160,
